"","acra","numa","acrb","numb","year","expab","impab","Population","source_trade","source_pop","source_gdp","GDP","tradeop","ln.tradeop","GDPpC","ln.GDPpC","PolitySC2"
"190","DEN",390,"GFR",260,2010,16711,17464,5547683,1,"2",4,225710.437887597,151410.808998647,11.9277520110873,40.6855326606796,3.70587256637408,10
"191","DEN",390,"GFR",260,2011,18181,19551,5570572,1,"2",4,230990.97625969,163348.372351914,12.003640452804,41.4662939927336,3.72488090428308,10
"192","DEN",390,"GFR",260,2012,16496,19199,5591572,1,"2",4,237691.784786822,150173.469529095,11.9195463684169,42.508937520043,3.74971434841081,10
"193","DEN",390,"GFR",260,2013,18495,20076,5614932,1,"2",4,242983.512015504,158739.165797961,11.975017667484,43.2745244315521,3.76756411155191,10
"194","DEN",390,"GFR",260,2014,20021,20286,5643475,1,"2",4,245815.013372093,163972.897534077,12.007456434211,43.5573850104932,3.77407926436409,10
"195","DEN",390,"GFR",260,2015,16908,17421,5676002,1,"2",4,249255.008430233,137726.420087598,11.833024533325,43.9138337918543,3.78222939098445,10
"196","DEN",390,"LAT",367,1951,NA,NA,4310350,0,"3",4,37663.0859496124,NA,NA,8.73782545491953,2.1676613549257,10
"197","DEN",390,"LAT",367,1952,NA,NA,4340420,0,"3",4,39091.6795542636,NA,NA,9.00642784667465,2.19793852759914,10
"198","DEN",390,"LAT",367,1953,NA,NA,4370490,0,"3",4,41948.189244186,NA,NA,9.59805176174435,2.26156013639342,10
"199","DEN",390,"LAT",367,1954,NA,NA,4410590,0,"3",4,43525.8145348837,NA,NA,9.86847894156648,2.28934573230556,10
"200","DEN",390,"LAT",367,1955,NA,NA,4440660,0,"3",4,43523.626744186,NA,NA,9.80116170663506,2.28250092014441,10
"201","DEN",390,"LAT",367,1956,NA,NA,4470740,0,"3",4,44573.9537790698,NA,NA,9.97015120071169,2.29959574942662,10
"202","DEN",390,"LAT",367,1957,NA,NA,4500810,0,"3",4,46498.2323643411,NA,NA,10.3310809308416,2.33515691762247,10
"203","DEN",390,"LAT",367,1958,NA,NA,4530880,0,"3",4,47822.0612403101,NA,NA,10.5546960502838,2.35657088413376,10
"204","DEN",390,"LAT",367,1959,NA,NA,4550930,0,"3",4,52631.8208333333,NA,NA,11.5650693008535,2.44798928795715,10
"205","DEN",390,"LAT",367,1960,NA,NA,4581000,0,"3",4,55638.5356589147,NA,NA,12.14550003469,2.49695873366834,10
"206","DEN",390,"LAT",367,1961,NA,NA,4610000,0,"3",4,59140.4736434109,NA,NA,12.8287361482453,2.55168766623407,10
"207","DEN",390,"LAT",367,1962,NA,NA,4647000,0,"3",4,62559.7254844961,NA,NA,13.4623898180538,2.59989985808904,10
"208","DEN",390,"LAT",367,1963,NA,NA,4684000,0,"3",4,63789.1685077519,NA,NA,13.6185244465739,2.6114309575965,10
"209","DEN",390,"LAT",367,1964,NA,NA,4720000,0,"3",4,69548.3511627907,NA,NA,14.7348201616082,2.69021341127013,10
"210","DEN",390,"LAT",367,1965,NA,NA,4758000,0,"3",4,73006.1394379845,NA,NA,15.343871256407,2.73071612762146,10
"211","DEN",390,"LAT",367,1966,NA,NA,4798000,0,"3",4,75368.7015503876,NA,NA,15.7083579721525,2.75419292561783,10
"212","DEN",390,"LAT",367,1967,NA,NA,4835354,0,"2",4,79704.563372093,NA,NA,16.4837079916161,2.80237249866401,10
"213","DEN",390,"LAT",367,1968,NA,NA,4864883,0,"2",4,84239.2275193799,NA,NA,17.3157766629495,2.85161803176899,10
"214","DEN",390,"LAT",367,1969,NA,NA,4891860,0,"2",4,90724.3292635659,NA,NA,18.545978270753,2.92025296073673,10
"215","DEN",390,"LAT",367,1970,NA,NA,4928757,0,"2",4,92470.6274224806,NA,NA,18.7614498792455,2.93180422626576,10
"216","DEN",390,"LAT",367,1971,NA,NA,4963126,0,"2",4,94676.9395348837,NA,NA,19.0760701088152,2.94843467566592,10
"217","DEN",390,"LAT",367,1972,NA,NA,4991596,0,"2",4,99010.4091085271,NA,NA,19.8354211976544,2.9874692888129,10
"218","DEN",390,"LAT",367,1973,NA,NA,5021861,0,"2",4,104757.025193798,NA,NA,20.8602000720049,3.03784304070616,10
"219","DEN",390,"LAT",367,1974,NA,NA,5045297,0,"2",4,100474.079457364,NA,NA,19.9144033458019,2.99144325614472,10
"220","DEN",390,"LAT",367,1975,NA,NA,5059862,0,"2",4,99559.2069767442,NA,NA,19.6762692296241,2.97941330198769,10
"221","DEN",390,"LAT",367,1976,NA,NA,5072596,0,"2",4,106831.365116279,NA,NA,21.0604915345671,3.0473988461565,10
"222","DEN",390,"LAT",367,1977,NA,NA,5088419,0,"2",4,109112.175968992,NA,NA,21.4432372744839,3.06540931708445,10
"223","DEN",390,"LAT",367,1978,NA,NA,5104248,0,"2",4,112912.419767442,NA,NA,22.1212644384524,3.09653933769909,10
"224","DEN",390,"LAT",367,1979,NA,NA,5116801,0,"2",4,116486.888372093,NA,NA,22.7655694196614,3.12524928141754,10
"225","DEN",390,"LAT",367,1980,NA,NA,5123027,0,"2",4,114523.339050388,NA,NA,22.3546233604444,3.10703316143149,10
"226","DEN",390,"LAT",367,1981,NA,NA,5121572,0,"2",4,109465.92625969,NA,NA,21.3735013897471,3.06215190194379,10
"227","DEN",390,"LAT",367,1982,NA,NA,5117810,0,"2",4,110665.27374031,NA,NA,21.6235604175048,3.07378348031325,10
"228","DEN",390,"LAT",367,1983,NA,NA,5114297,0,"2",4,111532.105426357,NA,NA,21.8079054513957,3.08227253944385,10
"229","DEN",390,"LAT",367,1984,NA,NA,5111619,0,"2",4,114446.410174419,NA,NA,22.3894641158542,3.10859049624001,10
"230","DEN",390,"LAT",367,1985,NA,NA,5113691,0,"2",4,117328.231007752,NA,NA,22.9439422537951,3.13305394758154,10
"231","DEN",390,"LAT",367,1986,NA,NA,5120534,0,"2",4,126445.524515504,NA,NA,24.6938160190917,3.20655284868821,10
"232","DEN",390,"LAT",367,1987,NA,NA,5127024,0,"2",4,127690.815794574,NA,NA,24.9054453021038,3.21508646639366,10
"233","DEN",390,"LAT",367,1988,NA,NA,5129516,0,"2",4,127669.45251938,NA,NA,24.8891810688143,3.21443321382192,10
"234","DEN",390,"LAT",367,1989,NA,NA,5132594,0,"2",4,129609.223643411,NA,NA,25.2521870312382,3.22891276706904,10
"235","DEN",390,"LAT",367,1990,NA,NA,5140939,0,"2",4,132572.341375969,NA,NA,25.7875733160749,3.24989272147912,10
"236","DEN",390,"LAT",367,1991,26.359,28.312,5154298,1,"2",4,134015.428197674,407.945568172641,6.01113375416251,26.0007140056074,3.25812399939855,10
"237","DEN",390,"LAT",367,1992,27,29,5171370,1,"2",4,138407.491569767,404.602376395008,6.00290479815932,26.7641827155604,3.28706452781254,10
"238","DEN",390,"LAT",367,1993,29,86,5188628,1,"2",4,137305.414244186,837.548909728223,6.73047966166952,26.4627593738048,3.27573843797383,10
"239","DEN",390,"LAT",367,1994,43,42,5206180,1,"2",4,145876.135562015,582.686123899028,6.36764866040921,28.0198025350671,3.33291149359877,10
"240","DEN",390,"LAT",367,1995,61,52,5233373,1,"2",4,152076.853197674,743.045359132458,6.61075709148486,29.0590510551559,3.36933000293435,10
"241","DEN",390,"LAT",367,1996,90,69,5263074,1,"2",4,157644.198158915,1008.60039162189,6.91631889792521,29.9528750990229,3.39962531658255,10
"242","DEN",390,"LAT",367,1997,97,90,5284991,1,"2",4,169030.56870155,1106.30876673069,7.00878431737961,31.9831327435658,3.46520866206919,10
"243","DEN",390,"LAT",367,1998,132,103,5304219,1,"2",4,177540.561434109,1323.64118994417,7.18814169519469,33.4715745021291,3.51069655630768,10
"244","DEN",390,"LAT",367,1999,122,129,5321799,1,"2",4,182151.526162791,1377.97363155595,7.22836931609005,34.2274344000573,3.53302749793807,10
"245","DEN",390,"LAT",367,2000,110,129,5339616,1,"2",4,191010.159302326,1251.24234686239,7.13189221421703,35.7722651408501,3.57717287642253,10
"246","DEN",390,"LAT",367,2001,137,173,5358783,1,"2",4,190489.462209302,1627.38660923608,7.39473069991119,35.5471498303444,3.5708599794865,10
"247","DEN",390,"LAT",367,2002,151,162,5375931,1,"2",4,193896.227034884,1614.26555217956,7.38663536576685,36.067469436435,3.58539133543839,10
"248","DEN",390,"LAT",367,2003,165,230,5390574,1,"2",4,186049.509496124,2123.0907894881,7.660628225503,34.513858727498,3.54136094562289,10
"249","DEN",390,"LAT",367,2004,225,220,5404523,1,"2",4,194155.462693798,2291.97774724375,7.73717036890606,35.9246251137794,3.58142299666442,10
"250","DEN",390,"LAT",367,2005,306,250,5419432,1,"2",4,193311.364437985,2876.18889668728,7.96422139703431,35.6700415168941,3.57431116328641,10
"251","DEN",390,"LAT",367,2006,319,295,5437272,1,"2",4,206602.985755814,2971.88347861387,7.99695119868072,37.9975446797243,3.63752154394737,10
"252","DEN",390,"LAT",367,2007,442,335,5461438,1,"2",4,215705.941182171,3602.12609695251,8.18927953260581,39.4961805264787,3.67620397169958,10
"253","DEN",390,"LAT",367,2008,391,474,5493621,1,"2",4,223520.409399225,3869.89269715878,8.26098205880708,40.6872642650858,3.70591512615995,10
"254","DEN",390,"LAT",367,2009,218,344,5523095,1,"2",4,216202.065213178,2599.42012785983,7.86304367138897,39.1450925999242,3.66727506591907,10
"255","DEN",390,"LAT",367,2010,221,325,5547683,1,"2",4,225710.437887597,2419.02857975893,7.79112132524008,40.6855326606796,3.70587256637408,10
"256","DEN",390,"LAT",367,2011,284,423,5570572,1,"2",4,230990.97625969,3060.72562421296,8.02640729893079,41.4662939927336,3.72488090428308,10
"257","DEN",390,"LAT",367,2012,308,471,5591572,1,"2",4,237691.784786822,3277.35348825228,8.09479151235104,42.508937520043,3.74971434841081,10
"258","DEN",390,"LAT",367,2013,306,523,5614932,1,"2",4,242983.512015504,3411.75412736278,8.13498184486697,43.2745244315521,3.76756411155191,10
"259","DEN",390,"LAT",367,2014,349,511,5643475,1,"2",4,245815.013372093,3498.56580443363,8.16010839333695,43.5573850104932,3.77407926436409,10
"260","DEN",390,"LAT",367,2015,306,471,5676002,1,"2",4,249255.008430233,3117.28941734579,8.04471912670678,43.9138337918543,3.78222939098445,10
"261","DEN",390,"LIT",368,1951,NA,NA,4310350,0,"3",4,37663.0859496124,NA,NA,8.73782545491953,2.1676613549257,10
"262","DEN",390,"LIT",368,1952,NA,NA,4340420,0,"3",4,39091.6795542636,NA,NA,9.00642784667465,2.19793852759914,10
"263","DEN",390,"LIT",368,1953,NA,NA,4370490,0,"3",4,41948.189244186,NA,NA,9.59805176174435,2.26156013639342,10
"264","DEN",390,"LIT",368,1954,NA,NA,4410590,0,"3",4,43525.8145348837,NA,NA,9.86847894156648,2.28934573230556,10
"265","DEN",390,"LIT",368,1955,NA,NA,4440660,0,"3",4,43523.626744186,NA,NA,9.80116170663506,2.28250092014441,10
"266","DEN",390,"LIT",368,1956,NA,NA,4470740,0,"3",4,44573.9537790698,NA,NA,9.97015120071169,2.29959574942662,10
"267","DEN",390,"LIT",368,1957,NA,NA,4500810,0,"3",4,46498.2323643411,NA,NA,10.3310809308416,2.33515691762247,10
"268","DEN",390,"LIT",368,1958,NA,NA,4530880,0,"3",4,47822.0612403101,NA,NA,10.5546960502838,2.35657088413376,10
"269","DEN",390,"LIT",368,1959,NA,NA,4550930,0,"3",4,52631.8208333333,NA,NA,11.5650693008535,2.44798928795715,10
"270","DEN",390,"LIT",368,1960,NA,NA,4581000,0,"3",4,55638.5356589147,NA,NA,12.14550003469,2.49695873366834,10
"271","DEN",390,"LIT",368,1961,NA,NA,4610000,0,"3",4,59140.4736434109,NA,NA,12.8287361482453,2.55168766623407,10
"272","DEN",390,"LIT",368,1962,NA,NA,4647000,0,"3",4,62559.7254844961,NA,NA,13.4623898180538,2.59989985808904,10
"273","DEN",390,"LIT",368,1963,NA,NA,4684000,0,"3",4,63789.1685077519,NA,NA,13.6185244465739,2.6114309575965,10
"274","DEN",390,"LIT",368,1964,NA,NA,4720000,0,"3",4,69548.3511627907,NA,NA,14.7348201616082,2.69021341127013,10
"275","DEN",390,"LIT",368,1965,NA,NA,4758000,0,"3",4,73006.1394379845,NA,NA,15.343871256407,2.73071612762146,10
"276","DEN",390,"LIT",368,1966,NA,NA,4798000,0,"3",4,75368.7015503876,NA,NA,15.7083579721525,2.75419292561783,10
"277","DEN",835,"LIT",368,1967,NA,NA,4835354,0,"2",4,79704.563372093,NA,NA,16.4837079916161,2.80237249866401,10
"278","DEN",835,"LIT",368,1968,NA,NA,4864883,0,"2",4,84239.2275193799,NA,NA,17.3157766629495,2.85161803176899,10
"279","DEN",835,"LIT",368,1969,NA,NA,4891860,0,"2",4,90724.3292635659,NA,NA,18.545978270753,2.92025296073673,10
"280","DEN",835,"LIT",368,1970,NA,NA,4928757,0,"2",4,92470.6274224806,NA,NA,18.7614498792455,2.93180422626576,10
"281","DEN",835,"LIT",368,1971,NA,NA,4963126,0,"2",4,94676.9395348837,NA,NA,19.0760701088152,2.94843467566592,10
"282","DEN",835,"LIT",368,1972,NA,NA,4991596,0,"2",4,99010.4091085271,NA,NA,19.8354211976544,2.9874692888129,10
"283","DEN",835,"LIT",368,1973,NA,NA,5021861,0,"2",4,104757.025193798,NA,NA,20.8602000720049,3.03784304070616,10
"284","DEN",835,"LIT",368,1974,NA,NA,5045297,0,"2",4,100474.079457364,NA,NA,19.9144033458019,2.99144325614472,10
"285","DEN",835,"LIT",368,1975,NA,NA,5059862,0,"2",4,99559.2069767442,NA,NA,19.6762692296241,2.97941330198769,10
"286","DEN",835,"LIT",368,1976,NA,NA,5072596,0,"2",4,106831.365116279,NA,NA,21.0604915345671,3.0473988461565,10
"287","DEN",835,"LIT",368,1977,NA,NA,5088419,0,"2",4,109112.175968992,NA,NA,21.4432372744839,3.06540931708445,10
"288","DEN",835,"LIT",368,1978,NA,NA,5104248,0,"2",4,112912.419767442,NA,NA,22.1212644384524,3.09653933769909,10
"289","DEN",835,"LIT",368,1979,NA,NA,5116801,0,"2",4,116486.888372093,NA,NA,22.7655694196614,3.12524928141754,10
"290","DEN",835,"LIT",368,1980,NA,NA,5123027,0,"2",4,114523.339050388,NA,NA,22.3546233604444,3.10703316143149,10
"291","DEN",835,"LIT",368,1981,NA,NA,5121572,0,"2",4,109465.92625969,NA,NA,21.3735013897471,3.06215190194379,10
"292","DEN",835,"LIT",368,1982,NA,NA,5117810,0,"2",4,110665.27374031,NA,NA,21.6235604175048,3.07378348031325,10
"293","DEN",835,"LIT",368,1983,NA,NA,5114297,0,"2",4,111532.105426357,NA,NA,21.8079054513957,3.08227253944385,10
"294","DEN",835,"LIT",368,1984,NA,NA,5111619,0,"2",4,114446.410174419,NA,NA,22.3894641158542,3.10859049624001,10
"295","DEN",835,"LIT",368,1985,NA,NA,5113691,0,"2",4,117328.231007752,NA,NA,22.9439422537951,3.13305394758154,10
"296","DEN",835,"LIT",368,1986,NA,NA,5120534,0,"2",4,126445.524515504,NA,NA,24.6938160190917,3.20655284868821,10
"297","DEN",835,"LIT",368,1987,NA,NA,5127024,0,"2",4,127690.815794574,NA,NA,24.9054453021038,3.21508646639366,10
"298","DEN",835,"LIT",368,1988,NA,NA,5129516,0,"2",4,127669.45251938,NA,NA,24.8891810688143,3.21443321382192,10
"299","DEN",835,"LIT",368,1989,NA,NA,5132594,0,"2",4,129609.223643411,NA,NA,25.2521870312382,3.22891276706904,10
"300","DEN",835,"LIT",368,1990,NA,NA,5140939,0,"2",4,132572.341375969,NA,NA,25.7875733160749,3.24989272147912,10
"301","DEN",390,"LIT",368,1991,43.932,57.6,5154298,1,"2",4,134015.428197674,757.614264010253,6.63017436958567,26.0007140056074,3.25812399939855,10
"302","DEN",390,"LIT",368,1992,45,59,5171370,1,"2",4,138407.491569767,751.404413305016,6.62194400656555,26.7641827155604,3.28706452781254,10
"303","DEN",390,"LIT",368,1993,32,46,5188628,1,"2",4,137305.414244186,568.076651815664,6.34225635999586,26.4627593738048,3.27573843797383,10
"304","DEN",390,"LIT",368,1994,72,75,5206180,1,"2",4,145876.135562015,1007.70423780185,6.91542999069763,28.0198025350671,3.33291149359877,10
"305","DEN",390,"LIT",368,1995,131,96,5233373,1,"2",4,152076.853197674,1492.6663409121,7.30831929025392,29.0590510551559,3.36933000293435,10
"306","DEN",390,"LIT",368,1996,164,109,5263074,1,"2",4,157644.198158915,1731.74784221871,7.45688649088994,29.9528750990229,3.39962531658255,10
"307","DEN",390,"LIT",368,1997,243,119,5284991,1,"2",4,169030.56870155,2141.62445752145,7.6693199123508,31.9831327435658,3.46520866206919,10
"308","DEN",390,"LIT",368,1998,249,157,5304219,1,"2",4,177540.561434109,2286.80137496738,7.73490934065226,33.4715745021291,3.51069655630768,10
"309","DEN",390,"LIT",368,1999,249,198,5321799,1,"2",4,182151.526162791,2454.00084982275,7.80547497157184,34.2274344000573,3.53302749793807,10
"310","DEN",390,"LIT",368,2000,202,215,5339616,1,"2",4,191010.159302326,2183.12995247538,7.68851488408432,35.7722651408501,3.57717287642253,10
"311","DEN",390,"LIT",368,2001,237,225,5358783,1,"2",4,190489.462209302,2425.33101118409,7.79372329351374,35.5471498303444,3.5708599794865,10
"312","DEN",390,"LIT",368,2002,263,253,5375931,1,"2",4,193896.227034884,2661.21733202765,7.88653894070826,36.067469436435,3.58539133543839,10
"313","DEN",390,"LIT",368,2003,300,316,5390574,1,"2",4,186049.509496124,3310.94664892322,8.1049894241354,34.513858727498,3.54136094562289,10
"314","DEN",390,"LIT",368,2004,302,351,5404523,1,"2",4,194155.462693798,3363.28419988802,8.12067321601625,35.9246251137794,3.58142299666442,10
"315","DEN",390,"LIT",368,2005,309,347,5419432,1,"2",4,193311.364437985,3393.48905796197,8.12961389172782,35.6700415168941,3.57431116328641,10
"316","DEN",390,"LIT",368,2006,504,375,5437272,1,"2",4,206602.985755814,4254.53677150096,8.35574116821876,37.9975446797243,3.63752154394737,10
"317","DEN",390,"LIT",368,2007,604,463,5461438,1,"2",4,215705.941182171,4946.54896454097,8.50644543353991,39.4961805264787,3.67620397169958,10
"318","DEN",390,"LIT",368,2008,589,796,5493621,1,"2",4,223520.409399225,6196.30217984382,8.73170797049663,40.6872642650858,3.70591512615995,10
"319","DEN",390,"LIT",368,2009,320,500,5523095,1,"2",4,216202.065213178,3792.74822926168,8.24084616175358,39.1450925999242,3.66727506591907,10
"320","DEN",390,"LIT",368,2010,332,532,5547683,1,"2",4,225710.437887597,3827.91335698117,8.25007511829923,40.6855326606796,3.70587256637408,10
"321","DEN",390,"LIT",368,2011,492,525,5570572,1,"2",4,230990.97625969,4402.7693915482,8.38998902908278,41.4662939927336,3.72488090428308,10
"322","DEN",390,"LIT",368,2012,455,562,5591572,1,"2",4,237691.784786822,4278.6501894128,8.36139286252886,42.508937520043,3.74971434841081,10
"323","DEN",390,"LIT",368,2013,493,562,5614932,1,"2",4,242983.512015504,4341.85838886337,8.37605773564184,43.2745244315521,3.76756411155191,10
"324","DEN",390,"LIT",368,2014,483,647,5643475,1,"2",4,245815.013372093,4596.95274303489,8.43314891579578,43.5573850104932,3.77407926436409,10
"325","DEN",390,"LIT",368,2015,465,572,5676002,1,"2",4,249255.008430233,4160.39784528647,8.33336598456866,43.9138337918543,3.78222939098445,10
"326","DEN",390,"POL",290,1951,16,35,4310350,3,"3",4,37663.0859496124,1354.11102712694,7.21090044946566,8.73782545491953,2.1676613549257,10
"327","DEN",390,"POL",290,1952,6,9,4340420,3,"3",4,39091.6795542636,383.713367423325,5.94989583486167,9.00642784667465,2.19793852759914,10
"328","DEN",390,"POL",290,1953,4,13,4370490,3,"3",4,41948.189244186,405.261831471216,6.00453335567687,9.59805176174435,2.26156013639342,10
"329","DEN",390,"POL",290,1954,5,10,4410590,3,"3",4,43525.8145348837,344.623073922678,5.84245128042063,9.86847894156648,2.28934573230556,10
"330","DEN",390,"POL",290,1955,4,12,4440660,3,"3",4,43523.626744186,367.616423466762,5.90704006703184,9.80116170663506,2.28250092014441,10
"331","DEN",390,"POL",290,1956,4,14,4470740,3,"3",4,44573.9537790698,403.8232751175,6.00097734442934,9.97015120071169,2.29959574942662,10
"332","DEN",390,"POL",290,1957,4,13,4500810,3,"3",4,46498.2323643411,365.60529584856,5.90155432483767,10.3310809308416,2.33515691762247,10
"333","DEN",390,"POL",290,1958,12,17,4530880,3,"3",4,47822.0612403101,606.414680753145,6.40756404372038,10.5546960502838,2.35657088413376,10
"334","DEN",390,"POL",290,1959,14,19,4550930,3,"3",4,52631.8208333333,626.997118425743,6.44094194481015,11.5650693008535,2.44798928795715,10
"335","DEN",390,"POL",290,1960,13,22,4581000,3,"3",4,55638.5356589147,629.060409040296,6.44422729189861,12.14550003469,2.49695873366834,10
"336","DEN",390,"POL",290,1961,15,20,4610000,3,"3",4,59140.4736434109,591.811290031823,6.38318781722892,12.8287361482453,2.55168766623407,10
"337","DEN",390,"POL",290,1962,19,28,4647000,3,"3",4,62559.7254844961,751.282069030942,6.62178117250032,13.4623898180538,2.59989985808904,10
"338","DEN",390,"POL",290,1963,25,28,4684000,3,"3",4,63789.1685077519,830.862060751885,6.72246378920228,13.6185244465739,2.6114309575965,10
